Kennewick.O3,Kennewick.OZONE_AIRPACT4,WRF_4km_BCAA.Surface_pres_Pa,WRF_4km_BCAA.PBL_m,WRF_4km_BCAA.T_K,WRF_4km_BCAA.windspeed_m_per_s,WRF_4km_BCAA.WindDir_deg,WRF_4km_BCAA.RH_pct,Wildfire_smoke_caused_excess_ozone_YN,date
35.0,41.6,98322.805,1030.0581,288.3271,5.854867,243.80707999999998,49.0,,2020-05-12 22:00:00
33.0,43.6,98415.36,1063.5198,287.49805,6.180049400000001,244.50307999999998,50.0,,2020-05-12 23:00:00
33.0,45.3,98352.09,749.1734,286.51624,6.308311499999999,231.38474,56.8,,2020-05-13 00:00:00
33.0,44.8,98391.38,626.0606,285.96365,6.4847207000000004,229.61095,61.1,,2020-05-13 01:00:00
,44.1,98492.25,650.64856,285.9044,5.500388,233.18965,59.6,,2020-05-13 02:00:00
33.0,44.0,98521.195,624.87714,285.58102,5.6081343,229.93295,60.7,,2020-05-13 03:00:00
34.0,44.9,98578.01,783.7883,285.26367,6.619328,238.18552000000003,62.1,,2020-05-13 04:00:00
35.0,44.4,98623.8,130.40384,285.06872999999996,5.3877206,241.20045,62.0,,2020-05-13 05:00:00
34.0,43.7,98648.07,272.4657,285.0212,5.488171599999999,236.37044,61.1,,2020-05-13 06:00:00
34.0,45.7,98729.984,520.00635,286.28482,5.707015,237.13707999999997,52.0,,2020-05-13 07:00:00
36.0,46.8,98744.33,983.2183,287.65204,5.2568493,234.0679,44.0,,2020-05-13 08:00:00
39.0,47.7,98756.625,1422.0403,288.9939,4.780662,226.1581,39.1,,2020-05-13 09:00:00
41.0,48.7,98743.95,1600.5763,289.9486,4.7314495999999995,220.123,35.0,,2020-05-13 10:00:00
42.0,49.1,98700.87,1781.8579,290.823,4.577087000000001,218.60707000000002,32.5,,2020-05-13 11:00:00
42.0,49.7,98692.94,2040.9259,291.66367,4.342658999999999,218.30367,30.0,,2020-05-13 12:00:00
42.0,49.9,98643.29,2306.0771,292.441,4.2990937,221.49751,28.4,,2020-05-13 13:00:00
43.0,49.8,98615.08,2298.8413,292.724,4.8376484,230.43237000000002,28.5,,2020-05-13 14:00:00
43.0,48.7,98579.43,2416.2397,293.20142000000004,3.8364542,236.71642000000003,27.1,,2020-05-13 15:00:00
43.0,48.2,98547.29,2123.7270000000003,293.04717999999997,4.090185,247.50628999999998,28.5,,2020-05-13 16:00:00
43.0,48.3,98535.1,2176.5571,292.9664,3.5194992999999997,248.69704,29.2,,2020-05-13 17:00:00
41.0,46.0,98535.43,1958.355,292.5266,2.6076112,246.00786000000002,28.5,,2020-05-13 18:00:00
32.0,42.4,98567.484,349.2426,290.71994,1.6457185,225.44652000000002,31.4,,2020-05-13 19:00:00
31.0,42.4,98619.08,181.6208,290.0,2.9513462,198.58088999999998,32.2,,2020-05-13 20:00:00
31.0,40.0,98646.65,295.66437,289.5537,3.2080097000000003,219.84126,36.5,,2020-05-13 21:00:00
32.0,39.0,98674.305,413.35556,288.7316,2.7850804,248.69444,41.5,,2020-05-13 22:00:00
33.0,41.9,98721.74,343.9212,288.09744,3.072545,251.85382,42.0,,2020-05-13 23:00:00
31.0,40.2,98804.07,39.18142,287.56635,5.963011,188.31496,59.9,,2020-05-14 00:00:00
28.0,40.1,98842.516,35.56467,287.40717,3.164181,185.33943,61.6,,2020-05-14 01:00:00
28.0,39.9,98859.305,314.28397,287.10934,4.2507195,202.92128,61.6,,2020-05-14 02:00:00
30.0,38.7,98854.76,268.18607000000003,286.81012000000004,5.1478004,214.5248,62.9,,2020-05-14 03:00:00
29.0,36.9,98898.734,176.19734,286.65128,5.187646400000001,206.86165,65.7,,2020-05-14 04:00:00
31.0,36.3,98952.93,271.88416,285.30078,5.4412704000000005,222.28017999999997,74.9,,2020-05-14 05:00:00
29.0,36.8,98978.25,347.1214,285.53528,4.5993867,230.10768,71.4,,2020-05-14 06:00:00
31.0,36.9,99057.82,359.79077,284.99286,5.0814614,231.58144,75.1,,2020-05-14 07:00:00
33.0,36.6,99113.91,453.30194000000006,285.03452000000004,5.1043925,233.60737999999998,73.3,,2020-05-14 08:00:00
38.0,37.5,99168.0,581.2324,285.47700000000003,3.5433486000000003,237.48227000000003,69.5,,2020-05-14 09:00:00
40.0,38.8,99146.96,1173.1208,287.86337000000003,2.619491,237.30765,58.2,,2020-05-14 10:00:00
45.0,40.0,99109.15,1254.6079,288.1983,1.618709,208.82133000000002,54.9,,2020-05-14 11:00:00
47.0,40.3,99057.66,1636.902,289.48804,1.0795588,244.90707,46.4,,2020-05-14 12:00:00
48.0,40.5,98973.96,1974.1466,290.60013,0.8438412000000001,234.30446,40.3,,2020-05-14 13:00:00
46.0,40.7,98916.22,2019.5068,291.95572000000004,1.5097128999999998,296.50266,35.5,,2020-05-14 14:00:00
47.0,41.8,98857.69,2188.6812,293.22708,1.8160962999999999,276.15317000000005,31.4,,2020-05-14 15:00:00
46.0,41.8,98803.17,2371.7244,293.58,1.6143417,268.75732,29.8,,2020-05-14 16:00:00
41.0,42.6,98780.47,2388.0967,293.51804,1.7983208,286.2578,28.1,,2020-05-14 17:00:00
44.0,39.7,98808.336,2180.31,292.92264,1.3941336000000002,300.75784,29.2,,2020-05-14 18:00:00
44.0,30.9,98860.17,255.73817000000003,291.73776000000004,1.686406,19.629333,33.5,,2020-05-14 19:00:00
39.0,33.9,98949.78,360.11365,290.7215,2.0467288,346.4768,37.3,,2020-05-14 20:00:00
33.0,31.5,98979.73,462.37723,289.11502,2.0048785,356.65587999999997,47.7,,2020-05-14 21:00:00
32.0,32.2,99039.484,344.87936,288.08575,1.1737901000000002,323.5251,51.8,,2020-05-14 22:00:00
34.0,31.1,99096.36,346.43523999999996,287.2886,1.38745,292.12273999999996,54.4,,2020-05-14 23:00:00
32.0,36.5,99129.13,269.20193,286.4249,4.592599400000001,271.96167,67.3,,2020-05-15 00:00:00
33.0,40.2,99196.14,349.14142000000004,285.97832999999997,4.6006203,242.87245,69.3,,2020-05-15 01:00:00
,41.0,99278.984,87.97829399999999,285.1906,3.8266366,225.67216000000002,72.7,,2020-05-15 02:00:00
31.0,40.3,99331.74,225.15472000000003,285.7676,3.9778636,237.57277000000002,66.3,,2020-05-15 03:00:00
30.0,40.4,99384.57,352.00107,285.64462000000003,4.0788803,245.93645,66.0,,2020-05-15 04:00:00
27.0,40.0,99414.92,284.7304,285.3017,4.103451000000001,246.67287000000002,70.2,,2020-05-15 05:00:00
28.0,39.6,99437.74,281.65283,285.59722999999997,3.6446164,247.91006000000002,67.1,,2020-05-15 06:00:00
30.0,38.9,99499.35,416.83398,286.28934,2.9841976000000003,222.01577999999998,62.0,,2020-05-15 07:00:00
35.0,39.0,99527.08,644.37604,287.1207,3.2171705000000004,220.4565,56.5,,2020-05-15 08:00:00
37.0,42.0,99547.04,1020.211,288.5599,2.9749486000000003,219.90384,48.8,,2020-05-15 09:00:00
39.0,44.0,99510.76,1702.6156,291.11606,2.3576639999999998,227.80752999999999,39.9,,2020-05-15 10:00:00
42.0,44.5,99468.625,1994.5522,292.3673,2.596263,227.34044,35.9,,2020-05-15 11:00:00
43.0,46.3,99432.14,2027.5846,292.5336,2.4229624,224.21757999999997,35.2,,2020-05-15 12:00:00
44.0,48.4,99356.66,2079.4692,293.08804,2.058017,236.73612999999997,32.7,,2020-05-15 13:00:00
47.0,49.4,99293.78,2220.0854,294.62807999999995,2.4792308999999997,221.39954,27.9,,2020-05-15 14:00:00
48.0,49.6,99248.46,2334.2861,295.02837999999997,2.3545220000000002,227.92927999999998,26.9,,2020-05-15 15:00:00
47.0,49.9,99196.16,2351.4458,295.13898,1.9818121,225.26713999999998,26.7,,2020-05-15 16:00:00
48.0,50.7,99156.92,2274.0808,294.92514,1.8390645,222.54164,26.1,,2020-05-15 17:00:00
46.0,49.8,99111.3,2041.1398,294.29874,1.8288773,206.42921,26.4,,2020-05-15 18:00:00
36.0,48.5,99098.484,380.28494,292.52133,1.7859017,190.11723,28.5,,2020-05-15 19:00:00
32.0,48.2,99102.945,159.78197,291.53754,2.4629345000000002,180.93726,29.7,,2020-05-15 20:00:00
35.0,49.9,99080.6,96.21616999999999,290.7944,2.7197096000000003,181.29488,30.1,,2020-05-15 21:00:00
34.0,51.2,99063.625,92.33491,290.3912,2.9090645,170.45042,32.2,,2020-05-15 22:00:00
31.0,50.8,99060.01,93.046776,290.05185,2.7462508999999997,159.91447,33.9,,2020-05-15 23:00:00
25.0,47.9,99129.99,79.55295600000001,289.88653999999997,2.9269238,184.48293,38.5,,2020-05-16 00:00:00
23.0,46.1,99086.02,110.71587,289.0328,2.048898,171.44655,43.6,,2020-05-16 01:00:00
21.0,43.6,99067.27,96.50671,288.46576,1.9714061,164.23401,44.7,,2020-05-16 02:00:00
18.0,42.0,99018.125,93.62734,287.93588,1.5821329,136.67747,47.5,,2020-05-16 03:00:00
14.0,40.7,98987.8,88.061134,287.3662,1.586946,133.6203,49.1,,2020-05-16 04:00:00
17.0,36.3,98944.32,43.635906,287.14133,1.0716164,120.47577,50.2,,2020-05-16 05:00:00
20.0,35.8,98872.555,130.05573,288.2478,1.1048247,41.353638000000004,47.7,,2020-05-16 06:00:00
24.0,39.0,98838.95,278.3173,290.42258,1.3572446000000002,55.916380000000004,40.1,,2020-05-16 07:00:00
27.0,42.7,98773.68,465.29758,292.87616,1.3837496,48.334379999999996,33.1,,2020-05-16 08:00:00
29.0,48.1,98701.93,792.0776,295.23502,1.8799721,52.388855,27.2,,2020-05-16 09:00:00
33.0,50.4,98632.0,2037.975,297.19867,1.2737243999999999,82.530914,22.4,,2020-05-16 10:00:00
34.0,50.0,98559.45,2788.5198,298.1325,2.2939192999999998,252.16027999999997,20.6,,2020-05-16 11:00:00
37.0,49.1,98546.375,2439.251,297.73514,4.4706426,241.1223,21.6,,2020-05-16 12:00:00
38.0,49.2,98450.016,1913.3269,297.80444,4.5677443,232.40126,22.8,,2020-05-16 13:00:00
41.0,49.3,98399.05,1334.172,296.93137,3.7648102999999997,228.03922000000003,25.6,,2020-05-16 14:00:00
41.0,49.0,98313.52,1538.682,296.24352999999996,0.8072022,194.25188,27.5,,2020-05-16 15:00:00
40.0,47.9,98221.89,1268.1091,296.42416000000003,1.5750282,103.43446,27.4,,2020-05-16 16:00:00
37.0,46.6,98128.62,1355.379,296.8782,2.942371,76.2193,26.3,,2020-05-16 17:00:00
36.0,41.5,98026.68,756.42444,296.41736000000003,1.9657826,58.56426999999999,27.5,,2020-05-16 18:00:00
31.0,36.7,97967.51,94.94524399999999,294.96744,1.8528874,339.77524,31.0,,2020-05-16 19:00:00
28.0,40.1,97907.695,260.99335,294.16427999999996,1.9022139,335.34612999999996,33.5,,2020-05-16 20:00:00
29.0,43.8,97918.664,590.09503,293.23096,4.039301399999999,316.02396,39.1,,2020-05-16 21:00:00
26.0,38.6,98070.32,641.9043,290.31674,6.701617999999999,289.89435,63.9,,2020-05-16 22:00:00
21.0,42.1,98171.99,372.0285,288.29214,4.5557218,280.0027,72.8,,2020-05-16 23:00:00
22.0,42.6,98123.93,577.2402,289.55172999999996,4.423529599999999,233.17323,64.3,,2020-05-17 00:00:00
23.0,37.6,98095.84,303.2382,289.22333,2.6715693,226.91577,65.8,,2020-05-17 01:00:00
,36.1,98080.69,171.49962,288.90875,1.8381353999999999,221.28028999999998,66.9,,2020-05-17 02:00:00
25.0,33.5,98094.0,156.76793999999998,288.30877999999996,2.1408793999999998,225.8166,67.0,,2020-05-17 03:00:00
21.0,31.2,98147.84,310.5874,288.1098,2.825344,257.2096,67.1,,2020-05-17 04:00:00
15.0,26.2,98133.91,181.06393,287.6189,0.98850363,241.09901000000002,66.5,,2020-05-17 05:00:00
20.0,24.6,98126.766,155.54881,288.78296,0.9007231,243.87724,55.0,,2020-05-17 06:00:00
22.0,25.2,98133.97,178.31749,289.28012,1.2009611999999998,274.95865,52.5,,2020-05-17 07:00:00
29.0,27.6,98099.086,796.6306,290.95355,2.4265707,307.71634,44.8,,2020-05-17 08:00:00
32.0,29.3,98101.34,1346.3822,292.59674,2.8339736,288.62018,38.0,,2020-05-17 09:00:00
30.0,28.1,98092.32,1147.4009,292.0623,3.893077,292.97086,43.8,,2020-05-17 10:00:00
31.0,29.7,98082.41,599.9036,289.5835,5.323274,298.36807000000005,59.2,,2020-05-17 11:00:00
35.0,30.7,98092.17,905.85535,290.3604,4.6845503,305.29803,60.3,,2020-05-17 12:00:00
34.0,31.3,98309.83,673.1269,287.81104,7.7967005,255.04692000000003,70.6,,2020-05-17 13:00:00
29.0,30.1,98105.7,427.14017,289.05466,2.172254,330.13144,60.9,,2020-05-17 14:00:00
33.0,30.5,98097.09,568.9468,289.41733,1.5183808,292.3326,58.9,,2020-05-17 15:00:00
34.0,31.5,98084.62,1043.6853,292.2511,1.7733104,250.53929,46.0,,2020-05-17 16:00:00
35.0,31.5,98025.14,1068.4119,292.6269,1.1926594,309.16287,44.0,,2020-05-17 17:00:00
35.0,31.2,98054.36,585.2664,292.05347,1.4289482,294.95264,44.3,,2020-05-17 18:00:00
28.0,30.1,98077.14,582.3192,291.2522,3.1637616000000004,275.0892,44.9,,2020-05-17 19:00:00
22.0,27.0,98152.61,248.53422999999998,289.96353,3.5107489000000003,218.69891,59.1,,2020-05-17 20:00:00
23.0,27.3,98081.7,140.15533,288.6662,3.043986,171.8189,64.2,,2020-05-17 21:00:00
21.0,28.1,98174.75,340.23776000000004,287.9226,2.3672310000000003,216.3967,68.1,,2020-05-17 22:00:00
15.0,27.7,98167.79,118.48338000000001,287.09802,2.3310027,186.27757,74.9,,2020-05-17 23:00:00
13.0,26.9,98165.516,20.198448000000003,287.53702000000004,0.35841805,90.490845,62.1,,2020-05-18 00:00:00
18.0,28.7,98224.33,49.277390000000004,286.78002999999995,2.1188740000000004,242.5466,67.4,,2020-05-18 01:00:00
14.0,26.0,98163.36,173.29959,286.9074,2.34017,257.55466,66.1,,2020-05-18 02:00:00
11.0,23.4,98099.81,112.72807,285.6219,1.3934311000000001,265.14813,69.5,,2020-05-18 03:00:00
9.0,23.7,98154.74,22.574034,285.15682999999996,1.4542992000000001,244.28328,69.4,,2020-05-18 04:00:00
10.0,22.1,98136.46,60.386074,285.3438,1.3821082,245.63422999999997,67.1,,2020-05-18 05:00:00
11.0,24.2,98099.195,235.24321,286.78885,1.7661875,307.97623,60.1,,2020-05-18 06:00:00
11.0,26.1,98151.68,457.20535,287.55627000000004,1.6192218,317.27176000000003,56.7,,2020-05-18 07:00:00
19.0,26.8,98165.72,279.7909,286.5252,2.0935452000000003,317.55472000000003,67.0,,2020-05-18 08:00:00
23.0,31.2,98197.48,354.79276,286.33484,1.4894136,299.74454,75.7,,2020-05-18 09:00:00
33.0,35.9,98157.88,687.6607,290.53387000000004,2.1771634,338.5407,56.5,,2020-05-18 10:00:00
37.0,36.1,98151.586,1077.9733,292.81976000000003,2.7283316,7.3927,45.8,,2020-05-18 11:00:00
40.0,38.7,98123.484,1497.2994,294.50446,1.9020005000000002,15.952881,38.7,,2020-05-18 12:00:00
40.0,42.3,98047.15,2074.703,295.9278,1.417086,317.3876,32.5,,2020-05-18 13:00:00
39.0,43.7,98039.8,2431.3503,296.47778,2.2268493,289.44235,30.7,,2020-05-18 14:00:00
36.0,43.4,98045.72,1844.7867,295.8661,4.881642299999999,302.11697000000004,33.8,,2020-05-18 15:00:00
38.0,45.5,98188.586,420.69583,291.90726,6.739817599999999,227.73692000000003,49.8,,2020-05-18 16:00:00
41.0,42.4,98145.73,994.4803,293.54013,4.1797028,258.11795,40.5,,2020-05-18 17:00:00
37.0,38.9,98191.32,757.7416400000001,293.00122000000005,1.820373,215.02415,40.0,,2020-05-18 18:00:00
29.0,36.6,98303.664,703.12787,292.29107999999997,2.7605824,210.18861,39.0,,2020-05-18 19:00:00
29.0,36.0,98338.586,502.31897000000004,291.37827000000004,2.8333664,210.55469,44.1,,2020-05-18 20:00:00
28.0,34.6,98363.805,588.70514,290.56772,4.045029,185.53673,54.7,,2020-05-18 21:00:00
28.0,35.5,98403.85,367.15775,289.53267999999997,4.8297334,215.56937000000002,55.6,,2020-05-18 22:00:00
27.0,39.1,98436.0,407.09482,288.64087,2.4823394,213.18552999999997,60.0,,2020-05-18 23:00:00
26.0,35.1,98534.484,223.87471000000002,286.3295,5.0606117,206.90028,79.1,,2020-05-19 00:00:00
28.0,37.6,98592.28,195.14789,286.7072,4.4060073,206.90400000000002,76.4,,2020-05-19 01:00:00
,38.2,98612.57,290.51816,286.6454,3.3999242999999995,210.06616,76.9,,2020-05-19 02:00:00
29.0,37.2,98671.91,175.38669,285.4297,3.0960765,203.98936,86.0,,2020-05-19 03:00:00
28.0,39.0,98698.59,77.52046999999999,286.00012000000004,2.2534175,245.5531,84.1,,2020-05-19 04:00:00
24.0,37.7,98715.016,225.51416,285.5888,2.358701,219.46382000000003,85.9,,2020-05-19 05:00:00
21.0,37.9,98755.805,566.18616,286.68466,1.4858984,325.07318,76.9,,2020-05-19 06:00:00
25.0,39.2,98812.2,666.5568,286.8895,1.6766444,7.708130000000001,74.4,,2020-05-19 07:00:00
29.0,40.0,98811.53,608.109,287.28906,1.7261646000000002,340.41152999999997,70.3,,2020-05-19 08:00:00
29.0,42.8,98808.41,560.7391,287.9984,1.5639076,316.3608,64.7,,2020-05-19 09:00:00
28.0,43.0,98783.96,1356.6073,289.67786,0.72107404,185.92163,54.7,,2020-05-19 10:00:00
31.0,36.1,98801.28,519.9304,288.88257000000004,4.3827233,209.88432000000003,64.4,,2020-05-19 11:00:00
32.0,38.1,98787.0,536.6736,288.8891,4.617498,215.92262000000002,63.4,,2020-05-19 12:00:00
36.0,42.7,98740.43,1265.3156,292.1866,4.149188,216.88591,49.8,,2020-05-19 13:00:00
38.0,45.4,98693.74,1586.1365,293.20462000000003,3.7327532999999997,230.51405,44.9,,2020-05-19 14:00:00
37.0,46.4,98665.85,1580.9343,293.68073,3.6027222,220.32585,42.4,,2020-05-19 15:00:00
36.0,46.1,98641.43,1232.308,292.93273999999997,3.6689974999999997,220.53555,43.5,,2020-05-19 16:00:00
35.0,44.6,98638.47,1200.265,293.39694,3.611642,218.0475,43.0,,2020-05-19 17:00:00
29.0,42.7,98577.93,816.21655,292.8365,3.7170339,215.50085,44.6,,2020-05-19 18:00:00
24.0,40.5,98598.52,909.72766,291.97643999999997,3.2117703,242.91692999999998,47.7,,2020-05-19 19:00:00
24.0,42.1,98653.73,167.03261,289.42312999999996,2.645165,282.8711,70.3,,2020-05-19 20:00:00
22.0,42.0,98681.93,83.19497,288.7162,1.8101171000000003,303.57626,72.1,,2020-05-19 21:00:00
19.0,42.0,98712.555,391.7018,288.7233,1.5621823000000001,256.0259,71.5,,2020-05-19 22:00:00
19.0,40.9,98698.68,155.42369,288.03204,2.1017639999999997,233.8986,73.9,,2020-05-19 23:00:00
20.0,43.4,98692.02,181.55524,288.41143999999997,2.134407,243.6875,57.4,,2020-05-20 00:00:00
21.0,41.7,98664.22,250.22646,288.0177,3.4949242999999997,236.00968999999998,58.1,,2020-05-20 01:00:00
21.0,39.9,98642.51,276.26312,287.55054,3.9143724000000004,242.71787999999998,61.6,,2020-05-20 02:00:00
21.0,39.0,98666.93,286.23187,287.26855,3.177321,240.72441,63.3,,2020-05-20 03:00:00
21.0,39.0,98677.51,258.47662,286.9906,4.0105877,239.70015,63.5,,2020-05-20 04:00:00
19.0,37.9,98662.586,321.82245,287.11163,4.1055017,245.98962000000003,59.9,,2020-05-20 05:00:00
15.0,38.5,98663.91,275.09546,287.67992999999996,3.950564,259.36392,55.2,,2020-05-20 06:00:00
16.0,39.5,98679.64,558.44763,289.43127000000004,4.357858,283.24152000000004,48.1,,2020-05-20 07:00:00
17.0,40.7,98645.06,903.1293300000001,290.35422,3.9290402,284.83313,45.0,,2020-05-20 08:00:00
19.0,42.9,98629.164,1468.9105,293.09045,3.2408674,312.41348,37.2,,2020-05-20 09:00:00
19.0,43.8,98579.58,1800.882,294.3978,3.811867,317.8308,33.1,,2020-05-20 10:00:00
20.0,44.5,98495.81,2115.9770000000003,295.44055,3.6229632000000005,305.28693,30.8,,2020-05-20 11:00:00
21.0,46.3,98424.47,2470.1104,296.84238,3.9852006,294.23373,27.8,,2020-05-20 12:00:00
23.0,46.9,98367.12,2109.0886,295.6798,6.1040077,284.97443,28.5,,2020-05-20 13:00:00
24.0,46.1,98351.07,2338.3228,297.33746,6.794562299999999,289.2819,26.0,,2020-05-20 14:00:00
28.0,45.8,98380.695,2089.928,296.73483,7.250727,289.60965,27.6,,2020-05-20 15:00:00
30.0,44.4,98446.26,2147.8904,295.94894,6.732694,299.59238,29.1,,2020-05-20 16:00:00
31.0,41.1,98537.18,2332.9812,294.8115,7.386634299999999,283.76687999999996,31.1,,2020-05-20 17:00:00
30.0,38.7,98602.04,1685.1211,293.2121,7.461533,279.19827000000004,35.2,,2020-05-20 18:00:00
27.0,37.7,98702.61,1158.2664,291.54,6.2712383,284.37732,40.7,,2020-05-20 19:00:00
25.0,37.0,98789.49,1358.5153,290.27017,4.584348,272.5142,44.9,,2020-05-20 20:00:00
23.0,37.7,98821.53,610.7937,289.02823,5.378875,253.02895,48.2,,2020-05-20 21:00:00
24.0,38.1,98887.48,1132.3442,288.07712000000004,5.286201999999999,248.33997000000002,50.8,,2020-05-20 22:00:00
25.0,39.1,98917.195,112.75185400000001,286.95184,4.758561599999999,224.17146,58.9,,2020-05-20 23:00:00
25.0,39.3,98859.555,472.2278,285.86725,5.614454299999999,224.91727999999998,63.6,,2020-05-21 00:00:00
25.0,38.0,98870.77,383.28656,285.18262000000004,5.3272405,225.05968,66.2,,2020-05-21 01:00:00
,36.9,98896.69,401.49523999999997,284.70517,5.8642125,226.2591,68.9,,2020-05-21 02:00:00
22.0,35.8,98914.62,392.5984,284.25555,5.7717433,224.33097999999998,69.9,,2020-05-21 03:00:00
23.0,34.9,98955.23,383.32277999999997,283.96634,5.3491230000000005,228.57627999999997,66.3,,2020-05-21 04:00:00
26.0,34.7,98994.984,331.9921,283.99744,5.0636005,229.41432000000003,60.4,,2020-05-21 05:00:00
28.0,34.6,99019.734,443.43942000000004,284.90656,4.575907,237.66803,54.0,,2020-05-21 06:00:00
,35.9,99042.055,844.9844,286.22443,3.9810019,249.50372000000002,46.8,,2020-05-21 07:00:00
35.0,37.9,98997.28,1525.4651,287.52646,4.9211697999999995,233.99333,40.1,,2020-05-21 08:00:00
36.0,39.3,98980.37,1686.5120000000002,288.23373,5.798255999999999,234.74092000000002,36.6,,2020-05-21 09:00:00
38.0,41.7,98934.68,2287.3506,289.4721,5.7420735,240.04895,31.1,,2020-05-21 10:00:00
38.0,44.5,98887.86,2350.143,290.06458,5.896283599999999,233.9695,29.4,,2020-05-21 11:00:00
41.0,47.5,98842.96,2716.1567,290.7295,5.632562999999999,242.6054,24.9,,2020-05-21 12:00:00
40.0,47.2,98814.97,2422.2693,289.4667,6.2837396,252.74815,26.4,,2020-05-21 13:00:00
37.0,45.2,98804.72,2488.3396,289.95377,5.047107700000001,243.74478,27.2,,2020-05-21 14:00:00
37.0,45.2,98841.76,958.4162,288.62927,7.280678999999999,235.1151,38.5,,2020-05-21 15:00:00
35.0,46.2,98698.64,2099.5857,290.7212,4.893395,244.05579,25.5,,2020-05-21 16:00:00
36.0,44.9,98695.71,1085.1774,289.15912000000003,4.810578,291.9188,31.4,,2020-05-21 17:00:00
33.0,43.5,98699.85,795.7774,288.22595,4.537246,233.15651,40.4,,2020-05-21 18:00:00
31.0,41.4,98684.62,1483.3558,287.9733,4.750331,232.95052,39.7,,2020-05-21 19:00:00
29.0,40.4,98728.25,1112.5557,287.03267999999997,4.1577473,268.10107,40.5,,2020-05-21 20:00:00
28.0,40.4,98736.21,801.81665,286.17026,4.8976016,250.3639,42.2,,2020-05-21 21:00:00
28.0,39.0,98765.14,790.5686,285.56647000000004,4.4795256,245.1392,46.1,,2020-05-21 22:00:00
29.0,38.8,98824.68,723.9291,284.88535,4.163030600000001,239.84138,47.4,,2020-05-21 23:00:00
30.0,38.8,98885.9,38.67098,284.6687,3.8630357,234.53275,49.4,,2020-05-22 00:00:00
29.0,38.5,98878.81,646.5375,284.17526000000004,4.243078700000001,227.8968,52.1,,2020-05-22 01:00:00
29.0,38.0,98914.46,672.6619999999999,283.68344,4.30506,219.58461,54.7,,2020-05-22 02:00:00
29.0,36.3,98911.97,147.97513999999998,283.4766,4.765185,215.75685,57.1,,2020-05-22 03:00:00
28.0,37.2,98963.15,271.52814,283.02194,4.5689782999999995,207.72223,57.8,,2020-05-22 04:00:00
27.0,36.8,98977.7,155.23488,282.4927,4.9366,214.33926,61.1,,2020-05-22 05:00:00
28.0,36.7,99002.19,286.1301,283.52237,4.6585803,214.7708,56.3,,2020-05-22 06:00:00
30.0,39.6,99041.54,454.98215,285.1127,4.4256085999999994,219.021,47.5,,2020-05-22 07:00:00
32.0,40.8,99041.336,1486.5282,286.90533,3.6689181000000004,230.1683,38.5,,2020-05-22 08:00:00
34.0,41.8,99065.29,1857.8670000000002,288.23883,3.5191282999999998,244.37712000000002,34.4,,2020-05-22 09:00:00
35.0,41.2,99063.0,2121.6472,289.24176,3.5969038,255.60907000000003,31.5,,2020-05-22 10:00:00
36.0,41.1,99084.61,1840.5062,288.7365,4.7250514,234.06914,34.2,,2020-05-22 11:00:00
36.0,41.7,99095.19,2035.4312,289.58,3.6070260000000003,245.53696000000002,32.2,,2020-05-22 12:00:00
36.0,41.5,99057.03,1982.3129,289.81705,2.5286114,280.28963999999996,34.0,,2020-05-22 13:00:00
34.0,42.5,99038.84,1804.6462,289.66336,2.5035713,270.59042,35.6,,2020-05-22 14:00:00
35.0,42.6,99042.6,1839.5326,289.8616,2.5278435,331.77338,36.8,,2020-05-22 15:00:00
33.0,42.9,98994.71,2131.0835,291.6803,2.2051358,275.18518,31.1,,2020-05-22 16:00:00
